tabroad	tdomestic	tinkind	tgifts	income	wage	entrepreneourial	rental	interest	pension	dividend	primary	somesecondary	secondary	someuniversity	university	age	female	married	child1	child7	child15	size	bothwork	notemployed	marriedf	region	transfers
0	2981	5245	0	12359	9880	2029	0	0	0	0	0	0	0	0	0	65	1	0	0	0	4	7	0	0	0	10	8226
0	0	2830	100	37977	31740	0	0	0	0	0	1	0	0	0	0	53	0	1	0	1	4	9	1	0	0	10	2730
0	1053	2487	0	28593	23800	0	0	0	0	0	0	1	0	0	0	48	0	1	0	1	4	7	0	0	0	10	3540
0	7848	2311	0	8264	3400	0	0	0	0	0	0	0	0	0	1	50	0	0	0	0	0	2	0	0	0	10	10159
0	953	1610	0	17397	13163	0	0	0	0	0	1	0	0	0	0	29	0	1	1	1	0	4	0	0	0	10	2563
0	430	5527	0	1661	0	1413	0	0	0	0	0	0	0	0	0	60	0	1	0	0	0	2	0	0	0	10	5957
0	1100	277	645	26906	0	25018	0	0	0	0	0	0	0	0	0	43	0	1	0	1	1	5	0	0	0	10	732
0	500	190	170	16393	0	15255	0	0	0	0	0	0	0	0	0	57	0	1	0	0	0	3	0	0	0	10	520
0	200	1354	630	22019	4500	16205	0	0	0	0	1	0	0	0	0	58	1	0	0	0	0	3	0	0	0	10	924
0	0	288	0	32584	16650	7080	0	0	0	0	0	0	1	0	0	44	0	1	0	0	1	7	1	0	0	10	288
0	0	1024	75	17367	0	16452	0	0	0	0	0	0	0	0	0	72	0	1	0	0	1	4	0	0	0	10	949
0	0	243	1010	36471	10200	21463	0	0	0	0	0	1	0	0	0	63	0	0	0	0	0	1	0	0	0	10	-767
0	0	748	0	22405	21625	0	0	0	0	0	0	0	1	0	0	50	0	1	0	2	3	7	0	0	0	10	748
0	0	186	20	31031	20515	0	0	0	0	0	0	0	1	0	0	46	0	1	0	1	2	7	0	0	0	10	166
0	0	407	30	35677	34990	0	0	0	0	0	0	0	1	0	0	36	0	1	1	0	3	6	0	0	0	10	377
0	100	630	2	4867	0	4110	0	0	0	0	0	0	0	0	0	72	1	0	0	0	0	1	0	0	0	10	728
0	500	665	20	17648	15456	0	0	0	0	0	0	1	0	0	0	41	0	1	0	2	2	6	0	0	0	10	1145
0	0	262	10	15550	15158	0	0	0	0	0	0	0	1	0	0	49	0	1	0	2	2	6	0	0	0	10	252
0	2943	747	0	35520	35520	0	0	0	0	0	0	0	0	1	0	47	0	1	0	0	2	4	1	0	0	10	3690
0	0	3900	1500	53850	33075	10875	0	0	0	0	0	0	0	0	1	39	0	1	0	0	1	4	1	0	0	10	2400
0	0	60	0	24650	22100	0	0	0	0	0	0	0	1	0	0	42	0	0	0	0	0	3	0	0	0	10	60
0	0	4753	0	7262	4670	2592	0	0	0	0	1	0	0	0	0	24	0	1	0	1	0	3	0	0	0	10	4753
0	0	7197	1050	115437	97050	0	0	725	0	172	0	0	0	0	1	50	0	1	0	1	1	6	1	0	0	10	6147
0	3500	1133	0	25068	0	9468	12000	0	0	0	0	0	0	1	0	26	0	0	0	1	0	3	0	0	0	10	4633
0	1000	120	0	27595	875	19320	0	0	0	0	0	0	0	1	0	38	0	1	0	3	0	5	1	0	0	10	1120
0	0	65	1050	74267	70700	2000	0	517	0	0	0	0	0	0	1	42	0	1	0	3	0	5	1	0	0	10	-985
0	0	0	7000	35200	0	16200	0	0	0	0	0	0	0	1	0	46	0	1	0	0	2	6	0	0	0	10	-7000
0	0	197	2500	121362	113420	1572	1800	0	0	0	0	0	1	0	0	57	0	1	0	0	0	5	1	0	0	10	-2303
0	0	65	0	27180	0	25380	0	0	0	0	0	1	0	0	0	38	0	1	0	2	1	5	0	0	0	10	65
0	0	208	3200	83283	51000	21150	7200	733	216	0	0	0	0	0	1	26	0	1	0	0	0	2	0	0	0	10	-2992
1000	0	13270	550	99916	77900	0	0	0	0	154	0	0	0	0	1	39	0	1	0	2	1	10	1	0	0	10	13720
0	16000	5056	15	38575	18996	0	0	0	0	0	0	0	0	0	1	40	0	1	0	3	1	7	1	0	0	10	21041
0	0	6875	0	24104	0	16560	0	0	0	0	0	1	0	0	0	48	0	1	0	0	3	8	0	0	0	10	6875
0	1000	90	900	15930	0	14450	0	0	0	0	0	0	0	0	0	30	0	1	0	2	0	4	0	0	0	10	190
0	0	240	0	19720	19000	0	0	0	0	0	0	0	0	0	0	35	0	1	0	3	2	7	0	0	0	10	240
0	4000	0	0	33322	32482	0	0	0	0	0	0	0	0	0	0	64	0	0	1	1	0	5	0	0	0	10	4000
0	0	0	0	45580	40600	4380	0	0	0	0	0	1	0	0	0	55	0	1	0	0	2	12	0	0	0	10	0
0	2500	120	0	4462	0	4000	0	0	0	0	0	0	0	0	0	49	0	1	0	0	0	3	0	0	0	10	2620
0	3000	120	0	12506	0	10766	0	0	0	0	0	0	0	0	0	56	0	1	0	0	0	3	0	0	0	10	3120
0	0	0	1200	65122	36200	26522	0	0	0	0	0	0	0	0	0	63	0	1	0	0	1	9	0	0	0	10	-1200
0	1500	60	1000	27080	0	25700	0	0	0	0	1	0	0	0	0	40	0	1	0	1	0	3	0	0	0	10	560
0	2000	670	750	39730	0	38620	0	0	0	0	1	0	0	0	0	37	0	1	0	2	2	6	0	0	0	10	1920
0	0	920	305	69771	63466	0	0	0	0	0	0	0	0	0	1	40	0	1	0	1	2	5	1	0	0	11	615
0	0	784	0	33832	21360	8000	0	0	0	0	0	1	0	0	0	45	0	1	0	1	1	6	0	0	0	11	784
0	0	411	0	22866	21840	0	0	0	0	0	1	0	0	0	0	38	0	1	0	2	1	5	0	0	0	11	411
0	0	0	0	24688	0	20620	0	0	0	0	1	0	0	0	0	62	0	1	0	0	0	3	0	0	0	11	0
0	2000	0	0	36400	36400	0	0	0	0	0	0	0	0	1	0	25	0	1	0	0	0	2	1	0	0	11	2000
0	0	0	300	43163	0	42863	0	0	0	0	0	0	0	1	0	45	1	0	0	0	2	3	0	0	0	11	-300
0	0	120	2375	28438	13200	9934	0	0	0	0	1	0	0	0	0	38	0	1	0	1	1	4	1	0	0	11	-2255
0	0	501	0	39910	38900	0	0	0	0	0	0	0	0	1	0	43	0	1	0	2	1	5	0	0	0	11	501
0	0	0	0	39150	33150	3349	0	0	0	0	0	1	0	0	0	60	0	1	0	0	0	5	0	0	0	11	0
0	0	375	0	29488	0	28480	0	0	0	0	1	0	0	0	0	34	0	0	0	1	1	8	0	0	0	11	375
0	0	143	0	19880	19110	0	0	0	0	0	0	0	0	1	0	34	0	1	0	2	2	6	0	0	0	11	143
0	0	0	50	20946	0	20896	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	1	0	0	0	11	-50
0	0	405	0	40071	38871	0	0	0	0	0	1	0	0	0	0	59	0	1	1	1	2	9	0	0	0	11	405
0	0	1250	820	58621	57801	0	0	0	0	0	0	0	1	0	0	54	0	1	0	0	0	7	0	0	0	11	430
0	1700	2668	450	14874	0	12126	0	0	0	0	1	0	0	0	0	36	0	1	1	2	2	7	0	0	0	11	3918
0	300	0	0	20355	14400	0	1920	0	0	0	0	0	0	0	0	67	0	1	0	0	0	3	0	1	0	11	300
0	600	45	0	89290	86460	0	0	300	3838	0	0	1	0	0	0	36	0	1	0	0	2	4	1	0	0	11	645
0	2600	208	10	6966	4400	240	0	0	0	0	1	0	0	0	0	64	1	0	0	0	0	2	0	0	0	11	2798
0	0	42	24	12826	1200	1800	0	0	0	0	0	0	1	0	0	32	1	1	0	1	1	3	0	0	1	11	18
0	0	1835	28	26311	3500	18937	0	0	0	0	0	0	1	0	0	40	0	1	0	0	2	5	1	0	0	11	1807
0	0	50	0	36900	19836	1451	3600	0	0	0	0	0	1	0	0	65	0	1	0	1	0	5	0	0	0	11	50
0	0	70	20	57529	51797	0	0	960	0	0	1	0	0	0	0	35	0	1	0	0	2	4	0	0	0	11	50
0	0	480	0	23048	23048	0	0	0	0	0	0	0	0	0	0	43	0	1	1	0	3	9	0	0	0	11	480
0	0	0	0	46156	41160	0	0	180	0	0	1	0	0	0	0	40	0	1	0	0	1	5	0	0	0	11	0
0	0	620	0	41597	38280	0	0	360	0	0	1	0	0	0	0	39	0	1	0	3	0	6	0	0	0	11	620
0	0	558	3	15370	13860	0	0	0	0	0	0	0	0	0	0	21	1	0	0	1	0	3	0	0	0	11	555
0	0	360	0	25410	0	12150	0	8250	0	0	0	0	0	0	0	25	0	1	0	1	0	3	0	0	0	11	360
0	0	436	100	14653	0	10483	0	0	0	0	0	0	0	0	0	62	0	0	0	0	2	5	0	0	0	11	336
0	0	5175	50	61410	61360	0	0	0	0	0	0	0	0	0	0	34	0	1	0	1	1	5	0	0	0	11	5125
0	0	2720	0	56500	0	56500	0	0	0	0	0	0	1	0	0	28	0	1	0	2	0	6	1	0	0	11	2720
0	0	2765	5	33075	22250	7000	0	220	0	0	0	1	0	0	0	27	0	1	0	1	0	4	1	0	0	11	2760
0	0	610	170	88188	0	79700	0	1150	0	0	0	0	0	1	0	50	0	1	0	0	0	6	1	0	0	11	440
0	0	1991	0	48654	47900	0	0	0	0	0	0	0	0	0	1	32	0	1	0	2	2	6	0	0	0	11	1991
0	0	5072	0	61180	59200	0	240	0	0	0	0	0	0	1	0	45	0	1	0	0	0	5	1	0	0	11	5072
0	0	370	120	127520	0	118700	0	8700	0	0	0	0	0	0	1	53	1	0	0	0	0	2	0	0	0	11	250
0	0	766	0	48138	28500	16000	0	1238	0	0	0	0	1	0	0	28	0	1	0	1	0	3	1	0	0	11	766
0	5000	665	0	48552	34252	14300	0	0	0	0	0	0	0	0	1	33	0	1	0	1	2	5	1	0	0	11	5665
0	0	190	0	88840	77200	0	0	540	4800	0	0	0	0	0	1	36	0	1	0	1	2	7	1	0	0	11	190
0	0	466	0	35396	35396	0	0	0	0	0	0	0	1	0	0	28	0	1	0	0	0	2	1	0	0	11	466
0	0	2274	0	16800	16800	0	0	0	0	0	0	0	1	0	0	22	0	1	1	0	0	3	0	0	0	11	2274
0	0	1366	0	34354	21982	12300	0	0	0	0	1	0	0	0	0	33	0	1	0	1	0	3	0	0	0	11	1366
0	0	610	0	96425	24500	68000	0	0	0	0	0	1	0	0	0	49	0	1	0	0	3	6	1	0	0	11	610
0	0	1321	0	59422	39000	12232	0	0	0	0	0	0	0	0	0	51	0	1	0	1	2	9	0	0	0	11	1321
0	0	2717	0	26091	23561	0	0	0	0	0	1	0	0	0	0	36	0	1	0	2	2	6	0	0	0	11	2717
0	0	838	0	47321	47000	0	0	0	0	0	0	1	0	0	0	31	0	1	0	1	0	4	1	0	0	11	838
0	0	996	0	51376	48302	0	0	0	0	0	1	0	0	0	0	42	0	1	0	2	1	6	1	0	0	11	996
0	1000	810	0	25546	25546	0	0	0	0	0	1	0	0	0	0	43	0	1	0	0	3	6	0	0	0	11	1810
2000	0	714	0	25440	21840	0	0	0	0	0	0	0	0	1	0	50	0	1	0	0	0	4	0	0	0	11	2714
0	0	581	0	16906	0	16881	0	0	5760	0	0	0	0	0	0	78	1	0	0	0	0	2	0	0	0	11	581
0	0	834	0	136478	117000	16478	0	0	0	0	0	1	0	0	0	30	0	1	0	3	1	7	1	0	0	11	834
0	0	698	0	63000	60000	0	0	0	0	0	0	1	0	0	0	52	0	0	0	0	1	7	0	0	0	11	698
0	1250	1544	0	19737	0	15381	0	0	0	0	1	0	0	0	0	67	0	1	0	1	0	5	0	0	0	11	2794
0	3500	2097	0	16668	12800	0	0	0	0	0	0	0	0	0	1	33	0	1	0	2	0	4	0	0	0	11	5597
0	0	1078	0	48902	48902	0	0	0	0	0	0	0	0	0	1	41	0	1	0	2	1	5	1	0	0	11	1078
0	0	1779	0	53442	52542	0	0	0	0	0	0	0	0	0	1	34	0	1	0	0	2	4	1	0	0	11	1779
0	0	801	5	12407	11940	0	0	0	0	0	0	1	0	0	0	24	0	1	0	1	0	3	0	0	0	11	796
0	0	1176	20	27987	0	24955	0	0	0	0	0	0	0	0	0	44	0	1	0	3	3	8	0	0	0	11	1156
0	0	18647	0	21754	1600	17350	0	0	0	0	0	0	0	0	0	35	0	1	1	2	3	8	0	0	0	11	18647
0	0	1278	5	21283	8800	3800	0	0	0	0	0	1	0	0	0	54	0	1	0	1	0	6	1	0	0	11	1273
0	0	220	1100	150583	88800	33003	0	10080	0	0	0	0	0	1	0	52	0	1	0	0	1	7	1	0	0	11	-880
0	0	404	50	12886	0	9993	0	0	0	0	0	1	0	0	0	36	0	1	0	3	0	7	0	0	0	11	354
0	0	923	50	23159	0	20289	0	0	0	0	0	0	0	0	0	42	0	1	0	1	3	6	0	0	0	11	873
0	0	404	30	21012	16160	0	0	0	0	0	0	0	0	0	0	39	0	1	0	2	3	7	0	0	0	11	374
0	0	555	660	26586	0	24326	0	0	0	0	0	0	0	0	1	39	0	1	0	1	0	3	1	0	0	11	-105
0	0	390	430	68490	59220	0	0	675	0	0	0	0	0	0	1	59	0	1	0	1	0	3	1	0	0	11	-40
0	0	405	0	18266	0	15924	0	0	0	0	0	0	0	0	0	27	0	1	0	1	0	3	0	0	0	11	405
0	0	2231	0	29300	26300	0	0	0	0	0	0	0	1	0	0	48	1	0	0	0	0	5	0	0	0	11	2231
0	0	763	0	75012	71165	0	0	0	0	0	0	0	1	0	0	65	1	0	0	1	1	7	0	1	0	11	763
0	0	2123	0	57078	55848	0	0	0	0	0	0	0	0	0	0	56	0	1	0	1	3	9	0	0	0	11	2123
0	0	698	0	33312	0	21720	0	0	0	0	1	0	0	0	0	62	0	1	0	0	0	4	0	0	0	11	698
0	10500	1634	0	30900	0	26700	0	0	0	0	0	0	0	0	0	60	0	1	0	0	0	3	0	0	0	11	12134
0	2500	774	0	31850	16800	13250	0	0	0	0	0	0	1	0	0	39	0	1	0	0	1	4	1	0	0	11	3274
0	0	1358	0	84023	79429	0	0	0	0	0	0	0	0	0	1	31	0	1	0	2	0	4	1	0	0	11	1358
0	3000	1743	0	11447	2700	6109	0	0	0	0	0	0	0	1	0	29	0	0	0	2	0	4	0	0	0	11	4743
0	0	1143	0	22777	0	19101	0	0	0	0	0	1	0	0	0	38	0	1	0	0	3	5	0	0	0	11	1143
0	0	200	24	20543	10500	7219	0	0	0	0	0	0	0	1	0	30	0	1	0	2	1	5	1	0	0	11	176
0	0	120	15	52038	24600	26463	0	0	0	0	0	0	1	0	0	38	0	1	0	1	2	5	1	0	0	11	105
0	0	270	0	13669	11800	0	0	0	0	0	0	1	0	0	0	41	0	1	0	1	2	5	0	0	0	11	270
0	0	529	20	47542	34888	803	1920	0	0	0	0	0	0	1	0	56	0	1	0	0	0	7	0	0	0	11	509
0	900	3572	13	17717	15800	1800	0	0	0	0	0	0	0	1	0	27	0	1	1	0	0	3	1	0	0	11	4459
0	0	23	0	57080	0	53936	0	0	0	0	0	1	0	0	0	36	0	1	1	3	2	8	0	0	0	11	23
0	0	294	1308	29581	0	26054	0	0	0	0	1	0	0	0	0	50	1	0	0	0	1	5	0	1	0	11	-1014
0	0	282	29	17759	0	15000	0	0	0	0	0	0	1	0	0	33	0	1	0	2	2	6	1	0	0	11	253
0	0	42	15	42240	40700	0	0	0	0	0	0	1	0	0	0	40	0	1	0	3	2	7	0	0	0	11	27
0	0	3086	0	42780	32600	10180	0	0	0	0	0	0	1	0	0	31	0	1	0	0	1	3	1	0	0	11	3086
0	0	60	20	25451	17750	3254	0	0	0	0	0	0	0	0	0	51	0	1	0	0	2	7	1	0	0	11	40
0	0	1165	0	54651	25629	23493	0	781	3948	0	0	0	0	1	0	80	0	1	0	0	0	2	0	0	0	11	1165
0	0	285	0	106608	34368	69800	0	2440	0	0	0	0	1	0	0	24	1	0	0	2	2	6	0	0	0	11	285
0	0	526	0	13849	11160	0	0	0	0	0	0	1	0	0	0	61	0	1	0	1	1	4	0	0	0	11	526
0	0	0	376	103667	67490	33213	0	1388	0	0	0	0	0	0	0	52	0	1	0	0	1	5	0	0	0	11	-376
0	1950	195	0	16595	0	15900	0	95	0	0	1	0	0	0	0	48	1	0	0	0	0	2	0	0	0	11	2145
0	4500	150	120	44904	0	41080	0	0	0	0	0	0	1	0	0	50	0	1	0	0	1	3	0	0	0	11	4530
0	0	410	50	64560	0	57310	0	0	0	0	1	0	0	0	0	48	1	0	0	0	2	6	0	0	0	11	360
0	0	125	0	39216	39216	0	0	0	0	0	1	0	0	0	0	26	0	1	1	1	0	4	0	0	0	11	125
0	0	125	0	40724	37424	0	0	0	0	0	0	1	0	0	0	28	0	1	0	2	0	4	0	0	0	11	125
0	0	95	0	30911	0	27311	0	0	0	0	1	0	0	0	0	44	0	1	0	0	1	4	0	1	0	11	95
0	0	800	1200	230878	188454	24468	0	1006	0	0	0	0	0	0	0	63	1	0	0	0	0	8	0	0	0	11	-400
0	0	445	0	50289	21500	27963	0	826	0	0	0	0	1	0	0	39	0	1	0	1	1	4	0	0	0	11	445
4000	0	1526	100	81000	0	80900	0	0	0	0	0	0	0	1	0	27	0	1	0	0	0	3	1	0	0	11	5426
2000	4500	5568	0	144500	144500	0	0	0	0	0	0	0	0	0	1	60	0	1	0	0	0	5	1	0	0	11	12068
0	2500	7067	300	65400	37600	11300	4200	0	2200	0	0	0	0	0	1	44	1	0	0	0	0	3	0	0	0	11	9267
0	0	1006	200	78000	10000	62400	0	0	0	0	0	0	1	0	0	37	0	1	0	1	1	4	0	0	0	11	806
0	200	2452	20	20360	22740	0	0	0	0	0	0	1	0	0	0	37	0	1	0	4	2	8	0	0	0	11	2632
0	0	1805	40	31152	29912	0	0	0	0	0	0	1	0	0	0	41	0	1	0	0	0	2	1	0	0	11	1765
0	0	409	50	59414	54396	2340	0	0	0	0	1	0	0	0	0	47	0	1	0	0	2	6	1	0	0	11	359
0	0	76	325	127195	0	126870	0	0	0	0	0	0	0	0	1	42	0	1	0	0	3	8	1	0	0	11	-249
700	0	963	0	37480	0	35080	0	0	0	0	0	0	0	0	0	39	1	0	0	0	2	3	0	0	0	11	1663
15200	0	15809	298	255909	181000	62572	0	0	0	0	0	0	0	0	1	53	0	1	0	1	0	6	1	0	0	11	30711
0	0	1267	250	121716	104300	17127	0	0	0	0	0	0	0	0	1	34	0	1	1	3	0	10	1	0	0	11	1017
1000	140	420	0	72741	53824	9200	0	0	19308	0	0	0	0	0	1	69	0	1	0	1	1	7	0	0	0	11	1560
0	1400	1635	0	33614	22150	6570	0	0	0	0	0	0	0	0	0	63	0	1	0	1	1	9	0	1	0	11	3035
15000	300	1783	0	55359	0	40800	7320	0	0	0	0	1	0	0	0	38	0	0	0	0	2	8	0	1	0	11	17083
0	0	711	1350	47359	0	42220	0	0	0	0	0	0	1	0	0	40	0	1	0	0	3	7	1	0	0	11	-639
0	500	1119	0	20413	2400	16800	0	0	0	0	0	1	0	0	0	39	1	0	0	1	0	4	0	0	0	11	1619
20090	1800	2386	0	7200	0	0	7200	0	0	0	1	0	0	0	0	70	0	1	0	0	0	3	0	1	0	11	24276
0	54	111	48	32933	25400	5600	0	0	0	0	0	0	0	0	0	32	0	1	0	2	3	8	0	0	0	11	117
0	0	4492	300	131462	63524	59000	0	0	0	0	0	0	0	0	1	69	0	1	0	1	2	10	0	0	0	11	4192
0	20	1009	100	78085	44465	26539	360	150	0	38	0	1	0	0	0	53	0	1	0	2	2	10	1	0	0	11	929
55000	0	38930	105	111421	99316	0	0	0	0	0	0	0	0	0	1	52	0	1	0	0	2	7	0	0	0	11	93825
0	100	182	0	20428	13020	3270	0	0	0	0	1	0	0	0	0	40	0	1	0	0	2	5	1	0	0	11	282
0	17000	2909	0	45400	27500	0	0	0	0	0	0	0	0	0	1	38	0	1	0	1	4	7	0	0	0	11	19909
0	0	1535	30	45927	37020	7472	0	0	0	0	1	0	0	0	0	47	0	1	0	0	1	7	0	0	0	11	1505
0	0	3423	10	43332	40366	0	0	0	0	0	0	1	0	0	0	45	0	1	0	2	3	8	0	0	0	11	3413
0	0	162	300	110172	90990	0	0	0	0	0	0	0	0	1	0	60	0	1	0	0	0	7	0	0	0	11	-138
0	0	1889	35	28615	13880	13500	0	0	0	0	0	0	0	1	0	32	0	1	0	2	2	6	1	0	0	11	1854
231000	0	5940	0	7832	0	0	0	0	0	0	0	0	0	1	0	36	0	1	0	1	0	2	1	1	0	11	236940
0	0	153	13	21613	21000	0	0	0	0	0	0	0	1	0	0	27	0	1	0	1	2	5	0	0	0	11	140
0	0	0	20	57140	52320	0	0	0	0	0	0	0	0	1	0	37	0	1	0	1	3	9	0	0	0	11	-20
0	0	147	20	32034	21840	7250	0	0	0	0	1	0	0	0	0	33	0	1	0	2	3	7	1	0	0	11	127
0	0	924	0	60000	60000	0	0	0	0	0	0	0	0	1	0	34	0	1	0	3	1	9	0	0	0	11	924
0	0	252	50	39000	38350	0	0	0	0	0	0	1	0	0	0	21	0	1	0	1	0	3	0	0	0	11	202
0	0	1477	90	48019	39900	6707	0	0	0	0	0	1	0	0	0	45	0	1	0	0	3	6	1	0	0	11	1387
0	3400	8049	135	29415	0	24480	2400	0	6825	0	0	1	0	0	0	65	0	1	0	0	0	4	1	1	0	11	11314
0	20	1162	20	41120	37450	0	150	0	0	0	1	0	0	0	0	39	0	1	0	2	4	8	0	0	0	11	1162
0	0	0	10	101870	76200	4700	8400	80	0	0	0	1	0	0	0	48	0	1	0	0	1	5	1	0	0	11	-10
0	0	238	22	28680	0	27072	0	0	0	0	1	0	0	0	0	30	0	1	0	3	0	5	0	0	0	11	216
0	0	360	7	47060	14400	30995	0	0	0	0	0	0	0	0	0	53	0	1	0	0	1	7	0	0	0	11	353
0	0	1422	20	42809	36937	0	0	0	0	0	0	1	0	0	0	52	0	1	0	0	1	6	0	0	0	11	1402
0	0	313	10	31870	0	30300	0	0	0	0	0	0	1	0	0	41	1	0	0	1	0	7	0	0	0	11	303
0	0	1520	5	49197	27662	6970	0	0	0	0	0	1	0	0	0	29	0	0	0	0	1	2	0	0	0	11	1515
0	1800	4996	1075	17897	11000	0	0	0	0	0	0	0	0	0	0	72	0	1	0	0	0	2	0	0	0	11	5721
0	0	16020	6500	98210	18000	19710	48000	0	0	0	0	0	0	1	0	29	0	1	0	2	0	4	0	0	0	11	9520
1000	0	442	170	52990	37820	10800	0	0	8996	0	0	1	0	0	0	73	0	1	0	0	0	4	0	1	0	11	1272
0	0	1486	30	36650	34920	0	0	0	5100	0	0	0	0	0	0	79	0	1	0	0	4	10	0	1	0	11	1456
0	1300	4641	0	29000	28340	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	1	6	0	1	0	11	5941
0	0	60	50	48650	48000	0	0	0	0	0	0	0	0	1	0	46	0	1	0	3	4	10	0	0	0	11	10
0	0	1095	188	43088	27800	13800	0	0	0	0	1	0	0	0	0	33	0	1	0	2	3	7	1	0	0	11	907
0	800	0	200	45432	40432	0	0	0	0	0	0	0	0	0	1	43	0	1	0	0	2	7	0	0	0	11	600
0	0	10158	10	25213	21600	0	1200	0	0	0	0	0	0	1	0	51	0	1	0	1	0	5	0	0	0	11	10148
0	3000	1663	70	19516	0	12366	3780	0	0	0	0	0	0	0	0	64	0	1	1	1	2	6	1	1	0	11	4593
0	0	0	400	94420	89220	0	0	0	0	0	0	0	0	1	0	57	0	1	0	0	0	6	0	0	0	11	-400
0	0	1456	650	124406	113600	0	0	0	0	0	0	0	0	1	0	41	0	1	0	3	1	10	1	0	0	11	806
0	0	511	500	84500	18000	60000	0	0	0	0	0	0	0	0	1	60	0	1	0	0	0	6	0	0	0	11	11
0	0	252	500	110500	101000	0	0	0	0	0	0	0	0	0	1	38	0	1	0	1	0	3	1	0	0	11	-248
0	0	1694	40	28780	26340	0	0	0	0	0	0	1	0	0	0	40	0	1	0	0	2	6	1	1	0	11	1654
0	0	3170	250	26748	22632	2700	0	0	0	0	1	0	0	0	0	53	0	1	0	1	2	5	0	0	0	11	2920
0	375	6074	0	39655	26580	9607	0	0	0	0	1	0	0	0	0	45	0	1	0	1	3	8	1	0	0	11	6449
142750	0	139	0	3256	0	256	0	0	0	0	0	0	0	0	0	33	1	1	0	0	4	6	0	1	1	11	142889
0	0	1150	35	33723	32088	0	0	0	0	0	0	1	0	0	0	30	0	1	0	1	2	5	0	0	0	11	1115
0	0	40	1500	36020	29604	2700	0	0	0	0	0	1	0	0	0	46	0	1	0	0	1	4	0	0	0	11	-1460
0	0	4014	100	38834	32124	3010	0	0	0	0	1	0	0	0	0	46	0	1	0	0	2	7	1	0	0	11	3914
0	0	4286	30	44741	44220	0	0	0	0	0	0	0	0	0	1	45	0	1	0	0	3	5	1	0	0	11	4256
0	0	240	60	49392	0	48132	0	0	0	0	0	1	0	0	0	43	0	1	0	0	0	4	1	0	0	11	180
0	0	571	10	29332	29202	0	0	0	0	0	0	0	1	0	0	34	0	1	0	3	0	5	0	0	0	11	561
0	0	3068	0	57798	0	56500	0	0	0	0	0	1	0	0	0	33	0	1	0	0	3	5	0	0	0	11	3068
0	630	68	0	17698	13960	2703	0	0	0	0	1	0	0	0	0	44	0	1	0	2	1	6	0	0	0	11	698
7000	0	320	20	42818	31998	8400	0	0	3300	0	0	0	1	0	0	41	1	0	0	0	2	6	0	0	0	11	7300
0	0	325	0	79100	53700	0	0	0	0	0	0	0	0	1	0	49	0	1	0	0	0	7	1	1	0	11	325
0	3000	950	0	33000	33000	0	0	0	0	0	0	0	1	0	0	27	0	1	1	2	0	5	0	0	0	11	3950
0	0	1818	20	56155	47135	3000	0	0	0	0	0	0	1	0	0	53	0	1	0	1	0	6	1	0	0	11	1798
0	0	778	4	18134	18000	0	0	0	0	0	0	1	0	0	0	38	0	1	0	2	0	4	0	0	0	11	774
0	0	140	0	25200	23400	0	0	0	4800	0	0	0	0	1	0	66	0	1	0	0	0	3	1	0	0	11	140
0	110	342	65	28345	28280	0	0	0	0	0	0	0	0	1	0	26	0	1	1	2	0	5	0	0	0	11	387
0	6000	934	0	21100	18000	1900	0	0	0	0	0	0	1	0	0	31	0	1	0	1	1	4	1	0	0	11	6934
0	0	1120	0	34812	33280	870	0	0	0	0	1	0	0	0	0	40	0	1	0	1	2	7	1	0	0	11	1120
0	0	1080	30	25730	5600	20100	0	0	0	0	1	0	0	0	0	42	0	1	1	1	1	7	1	0	0	11	1050
0	0	390	20	23480	23280	0	0	0	0	0	0	1	0	0	0	50	0	1	0	1	1	5	0	0	0	11	370
0	0	9860	2525	64976	0	51291	60	0	0	0	0	0	0	1	0	36	0	1	0	1	1	4	0	0	0	11	7335
0	300	1046	0	15959	14466	0	0	0	0	0	0	0	0	0	0	60	0	1	0	0	1	3	1	0	0	11	1346
0	1200	2771	30	19327	15230	446	0	0	0	0	1	0	0	0	0	54	0	1	0	0	1	9	0	0	0	11	3941
0	500	1182	10	22859	21676	0	0	0	0	0	0	1	0	0	0	40	0	1	0	2	3	7	0	0	0	11	1672
0	0	2613	0	53102	44968	3234	1600	0	0	0	1	0	0	0	0	41	0	1	0	2	4	12	1	1	0	11	2613
0	0	744	0	8000	1600	4600	0	0	0	0	0	0	1	0	0	40	0	1	0	0	0	2	0	0	0	11	744
0	0	462	1560	30687	400	28122	0	5	0	0	0	0	0	1	0	30	0	1	1	1	2	7	1	0	0	11	-1098
0	0	359	900	57209	52037	3600	0	0	0	0	0	1	0	0	0	37	0	1	0	0	2	6	1	0	0	11	-541
0	20	283	0	22384	21940	0	0	0	0	0	1	0	0	0	0	42	0	1	0	2	2	8	1	0	0	11	303
0	0	0	520	78770	0	75210	0	0	0	0	0	1	0	0	0	31	0	1	0	2	2	8	1	0	0	11	-520
0	0	155	800	74120	70920	0	0	0	0	0	0	0	0	1	0	57	0	0	0	1	1	6	0	0	0	11	-645
62000	0	260	215	3375	1000	0	0	0	0	0	0	0	0	0	0	44	1	0	0	0	1	4	0	1	0	11	62045
0	0	50	0	47100	30000	17100	0	0	0	0	0	0	1	0	0	29	0	1	0	1	0	3	1	0	0	11	50
